CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
02.560.878/0001-07;2024-12-31;1;HOSPITAL ANCHIETA S.A.;026468;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.03;Resultado Abrangente do Período;-78386.0000000000;S
02.560.878/0001-07;2024-12-31;1;HOSPITAL ANCHIETA S.A.;026468;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.03;Resultado Abrangente do Período;-87817.0000000000;S
02.591.787/0001-39;2024-12-31;1;CAPITALPART PARTICIPACOES S.A.;017493;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2023-01-01;2023-12-31;4.01;Lucro Líquido do Período;-3052480.0000000000;S
02.591.787/0001-39;2024-12-31;1;CAPITALPART PARTICIPACOES S.A.;017493;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2024-01-01;2024-12-31;4.01;Lucro Líquido do Período;-2724867.0000000000;S
02.591.787/0001-39;2024-12-31;1;CAPITALPART PARTICIPACOES S.A.;017493;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2023-01-01;2023-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
02.591.787/0001-39;2024-12-31;1;CAPITALPART PARTICIPACOES S.A.;017493;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2024-01-01;2024-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
02.591.787/0001-39;2024-12-31;1;CAPITALPART PARTICIPACOES S.A.;017493;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2023-01-01;2023-12-31;4.03;Resultado Abrangente do Período;-3052480.0000000000;S
02.591.787/0001-39;2024-12-31;1;CAPITALPART PARTICIPACOES S.A.;017493;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2024-01-01;2024-12-31;4.03;Resultado Abrangente do Período;-2724867.0000000000;S
02.600.854/0001-34;2024-12-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.01;Lucro Líquido do Período;1473103.0000000000;S
02.600.854/0001-34;2024-12-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.01;Lucro Líquido do Período;1345834.0000000000;S
02.600.854/0001-34;2024-12-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02;Outros Resultados Abrangentes;354.0000000000;S
02.600.854/0001-34;2024-12-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02;Outros Resultados Abrangentes;684.0000000000;S
02.600.854/0001-34;2024-12-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.01;Plano de pensão e outros benefícios pós-emprego;536.0000000000;N
02.600.854/0001-34;2024-12-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02.01;Plano de pensão e outros benefícios pós-emprego;1036.0000000000;N
02.600.854/0001-34;2024-12-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.02;Tributos diferidos;-182.0000000000;N
02.600.854/0001-34;2024-12-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02.02;Tributos diferidos;-352.0000000000;N
02.600.854/0001-34;2024-12-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.03;Resultado Abrangente do Período;1473457.0000000000;S
02.600.854/0001-34;2024-12-31;1;TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.;027090;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.03;Resultado Abrangente do Período;1346518.0000000000;S
02.635.522/0001-95;2024-03-31;1;JALLES MACHADO S.A.;025496;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;4.01;Lucro Líquido do Período;692329.0000000000;S
02.635.522/0001-95;2024-03-31;1;JALLES MACHADO S.A.;025496;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;4.01;Lucro Líquido do Período;85118.0000000000;S
02.635.522/0001-95;2024-03-31;1;JALLES MACHADO S.A.;025496;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
02.635.522/0001-95;2024-03-31;1;JALLES MACHADO S.A.;025496;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
02.635.522/0001-95;2024-03-31;1;JALLES MACHADO S.A.;025496;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2022-04-01;2023-03-31;4.03;Resultado Abrangente do Período;692329.0000000000;S
02.635.522/0001-95;2024-03-31;1;JALLES MACHADO S.A.;025496;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2023-04-01;2024-03-31;4.03;Resultado Abrangente do Período;85118.0000000000;S
02.664.042/0001-52;2024-12-31;1;TERMINAL GARAGEM MENEZES CORTES S.A.;018538;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.01;Lucro Líquido do Período;-38940.0000000000;S
02.664.042/0001-52;2024-12-31;1;TERMINAL GARAGEM MENEZES CORTES S.A.;018538;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.01;Lucro Líquido do Período;13079.0000000000;S
02.664.042/0001-52;2024-12-31;1;TERMINAL GARAGEM MENEZES CORTES S.A.;018538;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02;Outros Resultados Abrangentes;1152.0000000000;S
02.664.042/0001-52;2024-12-31;1;TERMINAL GARAGEM MENEZES CORTES S.A.;018538;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02;Outros Resultados Abrangentes;1152.0000000000;S
02.664.042/0001-52;2024-12-31;1;TERMINAL GARAGEM MENEZES CORTES S.A.;018538;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.03;Resultado Abrangente do Período;-37788.0000000000;S
02.664.042/0001-52;2024-12-31;1;TERMINAL GARAGEM MENEZES CORTES S.A.;018538;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.03;Resultado Abrangente do Período;14231.0000000000;S
02.724.983/0001-34;2024-12-31;1;SANESALTO SANEAMENTO S.A.;019593;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.01;Lucro Líquido do Período;7662.0000000000;S
02.724.983/0001-34;2024-12-31;1;SANESALTO SANEAMENTO S.A.;019593;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.01;Lucro Líquido do Período;-31903.0000000000;S
02.724.983/0001-34;2024-12-31;1;SANESALTO SANEAMENTO S.A.;019593;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
02.724.983/0001-34;2024-12-31;1;SANESALTO SANEAMENTO S.A.;019593;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
02.724.983/0001-34;2024-12-31;1;SANESALTO SANEAMENTO S.A.;019593;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.03;Resultado Abrangente do Período;7662.0000000000;S
02.724.983/0001-34;2024-12-31;1;SANESALTO SANEAMENTO S.A.;019593;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.03;Resultado Abrangente do Período;-31903.0000000000;S
02.762.121/0001-04;2024-12-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.01;Lucro Líquido do Período;504304.0000000000;S
02.762.121/0001-04;2024-12-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.01;Lucro Líquido do Período;741966.0000000000;S
02.762.121/0001-04;2024-12-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02;Outros Resultados Abrangentes;8718.0000000000;S
02.762.121/0001-04;2024-12-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02;Outros Resultados Abrangentes;1379.0000000000;S
02.762.121/0001-04;2024-12-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.01;Assistencia médica complementar;9542.0000000000;N
02.762.121/0001-04;2024-12-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02.01;Assistencia médica complementar;1255.0000000000;N
02.762.121/0001-04;2024-12-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.02;lRPJ/CSLL diferidos sobre (Ganho) / Perda - assistência médica complementar;-3244.0000000000;N
02.762.121/0001-04;2024-12-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02.02;lRPJ/CSLL diferidos sobre (Ganho) / Perda - assistência médica complementar;-427.0000000000;N
02.762.121/0001-04;2024-12-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.03;Equivalência sobre benefício pós emprego - planos médicos;2420.0000000000;N
02.762.121/0001-04;2024-12-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02.03;Equivalência sobre benefício pós emprego - planos médicos;551.0000000000;N
02.762.121/0001-04;2024-12-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.03;Resultado Abrangente do Período;513022.0000000000;S
02.762.121/0001-04;2024-12-31;1;SANTOS BRASIL PARTICIPACOES S.A.;017892;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.03;Resultado Abrangente do Período;743345.0000000000;S
02.762.124/0001-30;2024-12-31;1;BETAPART PARTICIPACOES S.A.;017884;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.01;Lucro Líquido do Período;-55.0000000000;S
02.762.124/0001-30;2024-12-31;1;BETAPART PARTICIPACOES S.A.;017884;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.01;Lucro Líquido do Período;-101.0000000000;S
02.762.124/0001-30;2024-12-31;1;BETAPART PARTICIPACOES S.A.;017884;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
02.762.124/0001-30;2024-12-31;1;BETAPART PARTICIPACOES S.A.;017884;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
02.762.124/0001-30;2024-12-31;1;BETAPART PARTICIPACOES S.A.;017884;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.03;Resultado Abrangente do Período;-55.0000000000;S
02.762.124/0001-30;2024-12-31;1;BETAPART PARTICIPACOES S.A.;017884;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.03;Resultado Abrangente do Período;-101.0000000000;S
02.796.775/0001-40;2024-12-31;1;GAMA PARTICIPACOES S.A.;017965;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.01;Lucro Líquido do Período;2.0000000000;S
02.796.775/0001-40;2024-12-31;1;GAMA PARTICIPACOES S.A.;017965;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.01;Lucro Líquido do Período;-40.0000000000;S
02.796.775/0001-40;2024-12-31;1;GAMA PARTICIPACOES S.A.;017965;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
02.796.775/0001-40;2024-12-31;1;GAMA PARTICIPACOES S.A.;017965;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
02.796.775/0001-40;2024-12-31;1;GAMA PARTICIPACOES S.A.;017965;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.03;Resultado Abrangente do Período;2.0000000000;S
02.796.775/0001-40;2024-12-31;1;GAMA PARTICIPACOES S.A.;017965;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.03;Resultado Abrangente do Período;-40.0000000000;S
02.800.026/0001-40;2024-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.01;Lucro Líquido do Período;-492879.0000000000;S
02.800.026/0001-40;2024-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.01;Lucro Líquido do Período;879871.0000000000;S
02.800.026/0001-40;2024-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
02.800.026/0001-40;2024-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
02.800.026/0001-40;2024-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.03;Resultado Abrangente do Período;-492879.0000000000;S
02.800.026/0001-40;2024-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.03;Resultado Abrangente do Período;879871.0000000000;S
02.846.056/0001-97;2024-12-31;1;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;018821;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.01;Lucro Líquido do Período;1704840.0000000000;S
02.846.056/0001-97;2024-12-31;1;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;018821;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.01;Lucro Líquido do Período;1248695.0000000000;S
02.846.056/0001-97;2024-12-31;1;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;018821;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02;Outros Resultados Abrangentes;-100942.0000000000;S
02.846.056/0001-97;2024-12-31;1;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;018821;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02;Outros Resultados Abrangentes;390583.0000000000;S
02.846.056/0001-97;2024-12-31;1;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;018821;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.01;Ajuste Patrimonial - Plano de Pensão;-228.0000000000;N
02.846.056/0001-97;2024-12-31;1;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;018821;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02.01;Ajuste Patrimonial - Plano de Pensão;41.0000000000;N
02.846.056/0001-97;2024-12-31;1;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;018821;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.02;Ajuste na Conversão de Demonstrações Contábeis de controladas no exterior;-99669.0000000000;N
02.846.056/0001-97;2024-12-31;1;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;018821;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02.02;Ajuste na Conversão de Demonstrações Contábeis de controladas no exterior;398175.0000000000;N
02.846.056/0001-97;2024-12-31;1;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;018821;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.03;Resultado de Hedge de Fluxo de Caixa;-4879.0000000000;N
02.846.056/0001-97;2024-12-31;1;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;018821;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02.03;Resultado de Hedge de Fluxo de Caixa;-7041.0000000000;N
02.846.056/0001-97;2024-12-31;1;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;018821;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.04;Ativação de Hedge de Fluxo de Caixa;3297.0000000000;N
02.846.056/0001-97;2024-12-31;1;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;018821;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02.04;Ativação de Hedge de Fluxo de Caixa;0.0000000000;N
02.846.056/0001-97;2024-12-31;1;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;018821;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.05;Imposto de Renda e Contribuição Social Diferidos;537.0000000000;N
02.846.056/0001-97;2024-12-31;1;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;018821;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02.05;Imposto de Renda e Contribuição Social Diferidos;-592.0000000000;N
02.846.056/0001-97;2024-12-31;1;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;018821;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.03;Resultado Abrangente do Período;1603898.0000000000;S
02.846.056/0001-97;2024-12-31;1;MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.;018821;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.03;Resultado Abrangente do Período;1639278.0000000000;S
02.860.694/0001-62;2024-12-31;1;T4F ENTRETENIMENTO S.A.;022454;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.01;Lucro Líquido do Período;57374.0000000000;S
02.860.694/0001-62;2024-12-31;1;T4F ENTRETENIMENTO S.A.;022454;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.01;Lucro Líquido do Período;-69465.0000000000;S
02.860.694/0001-62;2024-12-31;1;T4F ENTRETENIMENTO S.A.;022454;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02;Outros Resultados Abrangentes;8142.0000000000;S
02.860.694/0001-62;2024-12-31;1;T4F ENTRETENIMENTO S.A.;022454;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02;Outros Resultados Abrangentes;26170.0000000000;S
02.860.694/0001-62;2024-12-31;1;T4F ENTRETENIMENTO S.A.;022454;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.01;Variação cambial na conversão de operações no exterior;8142.0000000000;N
02.860.694/0001-62;2024-12-31;1;T4F ENTRETENIMENTO S.A.;022454;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02.01;Variação cambial na conversão de operações no exterior;26170.0000000000;N
02.860.694/0001-62;2024-12-31;1;T4F ENTRETENIMENTO S.A.;022454;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.02;Ajustes de conversão;0.0000000000;N
02.860.694/0001-62;2024-12-31;1;T4F ENTRETENIMENTO S.A.;022454;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02.02;Ajustes de conversão;0.0000000000;N
02.860.694/0001-62;2024-12-31;1;T4F ENTRETENIMENTO S.A.;022454;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.03;Resultado Abrangente do Período;65516.0000000000;S
02.860.694/0001-62;2024-12-31;1;T4F ENTRETENIMENTO S.A.;022454;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.03;Resultado Abrangente do Período;-43295.0000000000;S
02.916.265/0001-60;2024-12-31;1;JBS S.A.;020575;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.01;Lucro Líquido do Período;-1060972.0000000000;S
02.916.265/0001-60;2024-12-31;1;JBS S.A.;020575;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.01;Lucro Líquido do Período;9615923.0000000000;S
02.916.265/0001-60;2024-12-31;1;JBS S.A.;020575;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02;Outros Resultados Abrangentes;251642.0000000000;S
02.916.265/0001-60;2024-12-31;1;JBS S.A.;020575;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02;Outros Resultados Abrangentes;-1558031.0000000000;S
02.916.265/0001-60;2024-12-31;1;JBS S.A.;020575;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.01;Ajuste Acumulado de Conversão e Variação Cambial em Controladas;-611874.0000000000;N
02.916.265/0001-60;2024-12-31;1;JBS S.A.;020575;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02.01;Ajuste Acumulado de Conversão e Variação Cambial em Controladas;658421.0000000000;N
02.916.265/0001-60;2024-12-31;1;JBS S.A.;020575;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.02;Variação Cambial em Investimento Líquido;869554.0000000000;N
02.916.265/0001-60;2024-12-31;1;JBS S.A.;020575;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02.02;Variação Cambial em Investimento Líquido;-2313093.0000000000;N
02.916.265/0001-60;2024-12-31;1;JBS S.A.;020575;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.03;Resultado em Hedge de Fluxo de Caixa;37624.0000000000;N
02.916.265/0001-60;2024-12-31;1;JBS S.A.;020575;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02.03;Resultado em Hedge de Fluxo de Caixa;4554.0000000000;N
02.916.265/0001-60;2024-12-31;1;JBS S.A.;020575;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.04;Imposto diferido em hedge de fluxo de caixa;-12792.0000000000;N
02.916.265/0001-60;2024-12-31;1;JBS S.A.;020575;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02.04;Imposto diferido em hedge de fluxo de caixa;-1548.0000000000;N
02.916.265/0001-60;2024-12-31;1;JBS S.A.;020575;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.05;Outros Resultados Abrangentes AAP - Ajuste de Avaliação Patrimonial;-63631.0000000000;N
02.916.265/0001-60;2024-12-31;1;JBS S.A.;020575;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2024-01-01;2024-12-31;4.02.05;Outros Resultados Abrangentes AAP - Ajuste de Avaliação Patrimonial;43762.0000000000;N
02.916.265/0001-60;2024-12-31;1;JBS S.A.;020575;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2023-01-01;2023-12-31;4.02.06;Resultado em plano de pensão e outros benefícios a empregados;29234.0000000000;N
